source_id,title,kind,creator_or_channel,url,published_date,language,notes
yt_WNLc33QihcI,What Defines the Current Wave of AI? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=WNLc33QihcI,2024-08-25,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_0tUdamQnh4w,What Is Intelligence? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=0tUdamQnh4w,2024-08-24,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_Icv3v72qpZY,Joscha Bach on the First AI Winter,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=Icv3v72qpZY,2024-08-23,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_pQWMYawjV1Q,Is ChatGPT Intelligent? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=pQWMYawjV1Q,2024-08-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt__0aSYNHpW04,Joscha Bach - Consciousness as a coherence-inducing operator | August 2024,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=_0aSYNHpW04,2024-08-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_y5wPLQiFCPs,Spirits as Software: Dr. Joscha Bach Explains!,youtube,Deeporia,https://www.youtube.com/watch?v=y5wPLQiFCPs,2024-08-21,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_s4DwpnQA-Bk,How Are Legos Like Computer Programs? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=s4DwpnQA-Bk,2024-08-21,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_34VOI_oo-qM,"""We Are All Software"" - Joscha Bach",youtube,Machine Learning Street Talk,https://www.youtube.com/watch?v=34VOI_oo-qM,2024-08-21,,curation_status=keep tier=keystone discovered_via=ytsearch:Joscha format=interview
yt_po5JoWlgaAo,Could We Make Minds from Machines? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=po5JoWlgaAo,2024-08-20,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_NhpSS7GG6Jw,What Do Mysterions Believe About Consciousness? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=NhpSS7GG6Jw,2024-08-19,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_V44B2IvnV60,What Is the Mind? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=V44B2IvnV60,2024-08-18,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_6d3fOs-L-zo,Joscha Bach: Is Reality a Simulation?,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=6d3fOs-L-zo,2024-08-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_yj_7zun7qYY,Does Roger Penrose’s Theory of Consciousness Make Sense? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=yj_7zun7qYY,2024-08-16,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_rP_gelNFSV8,What's Wrong with Panpsychism? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=rP_gelNFSV8,2024-08-13,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_WG_5AmPK2q4,The Biggest Insight From Joscha Bach and Michael Levin's Work,youtube,Curt Jaimungal,https://www.youtube.com/watch?v=WG_5AmPK2q4,2024-08-12,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_57nt1ykT0FA,Will AI Make Human Artists Obsolete? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=57nt1ykT0FA,2024-08-12,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_iW-UrWQUxZw,Are We the Smartest Thing on Earth? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=iW-UrWQUxZw,2024-08-11,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_zSFtn-fM2UE,Joscha Bach: Will ChatGPT Become Smarter than Humans?,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=zSFtn-fM2UE,2024-08-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_s3H7_Zsv28Q,Should We Fear AI? | Joscha Bach,youtube,Robinson's Podcast Clips,https://www.youtube.com/watch?v=s3H7_Zsv28Q,2024-08-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_Ud9DOpAYt_Y,"Joscha Bach: On Waking Up The Rocks, Another Scale of Consciousness",youtube,Alison McDowell,https://www.youtube.com/watch?v=Ud9DOpAYt_Y,2024-08-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_XcNlv9gp20o,"Joscha Bach: Consciousness, Artificial Intelligence, and the Threat of AI Apocalypse",youtube,Robinson Erhardt,https://www.youtube.com/watch?v=XcNlv9gp20o,2024-08-05,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt__5cRBqIUZ78,Should we shut down AI? | Critic Eliezer Yudkowsky goes head to head with AI researcher Joscha Bach,youtube,The Institute of Art and Ideas,https://www.youtube.com/watch?v=_5cRBqIUZ78,2024-07-27,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_LlLbHm-bJQE,Machine Consciousness | Joscha Bach,youtube,Protocol Labs,https://www.youtube.com/watch?v=LlLbHm-bJQE,2024-07-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_JCq6qnxhAc0,From AI alignment to AGI ethics. Joscha Bach talk at The University of Tokyo. 8th July 2024,youtube,Ken Mogi Brain World,https://www.youtube.com/watch?v=JCq6qnxhAc0,2024-07-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_tfZnw8WvZUM,Reflecting on the talk by Joscha Bach,youtube,Ken Mogi Brain World,https://www.youtube.com/watch?v=tfZnw8WvZUM,2024-07-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_kOqtU-cFqjY,Schizophrenia & Psychedelic Experiences | Karl Friston & Joscha Bach,youtube,Curt Jaimungal,https://www.youtube.com/watch?v=kOqtU-cFqjY,2024-07-01,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_S1twQjel0B4,"Computation, cognition, physics, AI, consciousnes  -  Joscha Bach, Chris Fields, and Michael Levin 2",youtube,Nenad Šešo,https://www.youtube.com/watch?v=S1twQjel0B4,2024-06-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_REZceEQ0gT8,"Computation, cognition, physics, AI, consciousnes  -  Joscha Bach, Chris Fields, and Michael Levin 1",youtube,Nenad Šešo,https://www.youtube.com/watch?v=REZceEQ0gT8,2024-06-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_QIEsQRuV4SM,"Computation, cognition, physics, AI, consciousnes  - Joscha Bach, Chris Fields, and Michael Levin 4",youtube,Nenad Šešo,https://www.youtube.com/watch?v=QIEsQRuV4SM,2024-06-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_PaRmajLK9KY,"Computation, cognition, physics, AI, consciousnes  - Joscha Bach, Chris Fields, and Michael Levin 3",youtube,Nenad Šešo,https://www.youtube.com/watch?v=PaRmajLK9KY,2024-06-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_knADtWMGxmw,"Conversation between Joscha Bach, Chris Fields, and Michael Levin",youtube,Michael Levin's Academic Content,https://www.youtube.com/watch?v=knADtWMGxmw,2024-06-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_civc01IZCcY,"Can we crack the AI enigma | Joscha Bach, Mazviita Chirimuuta, Cory Doctorow",youtube,The Institute of Art and Ideas,https://www.youtube.com/watch?v=civc01IZCcY,2024-06-01,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_BBCpa-z-BQ0,Joscha Bach: The Case for Conscious AI,youtube,Monika Kossy,https://www.youtube.com/watch?v=BBCpa-z-BQ0,2024-05-28,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_iIrlQD0bAXo,Joscha Bach  -  Is the LLM the last invention we ever need to make  2 of 3,youtube,Nenad Šešo,https://www.youtube.com/watch?v=iIrlQD0bAXo,2024-05-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_F2N211v4tOs,Joscha Bach  -  Is the LLM the last invention we ever need to make  3 of 3,youtube,Nenad Šešo,https://www.youtube.com/watch?v=F2N211v4tOs,2024-05-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_onkrGOs6-AY,"Grounding Ethics, Values & Culture: Joscha Bach, Anders Sandberg, Robin Hanson",youtube,"Science, Technology & the Future",https://www.youtube.com/watch?v=onkrGOs6-AY,2024-05-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_4H1L2Bpltbs,"Joscha Bach on the Bible, emotions and how AI could be wonderful.",youtube,Vance Crowe,https://www.youtube.com/watch?v=4H1L2Bpltbs,2024-05-08,,curation_status=keep tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_37kDcs2LB-E,The Future of AGI and Humanity | Joscha Bach & Ben Goertzel,youtube,Curt Jaimungal,https://www.youtube.com/watch?v=37kDcs2LB-E,2024-05-04,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_CPkUCqcrULg,"This World Does Not Exist — Joscha Bach, Karan Malhotra, Rob Haisfield (WorldSim, WebSim, Liquid AI)",youtube,Latent Space,https://www.youtube.com/watch?v=CPkUCqcrULg,2024-04-27,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_H4PtdZ2CM1o,treffen sich 3 Joscha Bach Fanboys in einer Bar... | gmM#54,youtube,morf,https://www.youtube.com/watch?v=H4PtdZ2CM1o,2024-04-26,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_IcHxH1PIc-Y,Random clip of Joscha Bach during Q&A- how can we get AI to be creative?(try turning up temperature),youtube,Dan Elton,https://www.youtube.com/watch?v=IcHxH1PIc-Y,2024-04-24,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_w0SrO6Iyeds,April 2024 AICamp Boston meetup - Joscha Bach - Is the LLM the last invention we ever need to make?,youtube,Dan Elton,https://www.youtube.com/watch?v=w0SrO6Iyeds,2024-04-23,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt__iT7ZX0CSaw,"The 3 Body Problem Explored - Robin Hanson, Anders Sandberg & Joscha Bach",youtube,"Science, Technology & the Future",https://www.youtube.com/watch?v=_iT7ZX0CSaw,2024-04-23,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_YZl4zom3q2g,Cyber Animism by Joscha Bach,youtube,Michael Levin's Academic Content,https://www.youtube.com/watch?v=YZl4zom3q2g,2024-04-20,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_PLlQyrdhua8,Genesis - @lexfridman,youtube,Joscha Bach Bits,https://www.youtube.com/watch?v=PLlQyrdhua8,2024-03-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_ngIofQh-tJw,Joscha Bach  The quantum hoax,youtube,Nenad Šešo,https://www.youtube.com/watch?v=ngIofQh-tJw,2024-02-26,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_3sbEYy46g28,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 12 | Februar 2024,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=3sbEYy46g28,2024-02-24,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_rGIZSk08xhY,Beyond AI: Uncovering Machine Consciousness with Joscha Bach,youtube,Edge Intelligence,https://www.youtube.com/watch?v=rGIZSk08xhY,2024-02-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_DS5ElHk8noA,"Artificial Consciousness: Unraveling the Mysteries of Collective Intelligence,  with Joscha Bach",youtube,VisionXY7,https://www.youtube.com/watch?v=DS5ElHk8noA,2024-02-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_IP_c1z8J9vA,"Jump Into The Darkness of Your Embedding Space [Joscha Bach, Ep. 53]",youtube,Audience of One,https://www.youtube.com/watch?v=IP_c1z8J9vA,2024-02-12,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_4hEYbv2-K3I,Ancient Egypt to Joscha Bach: What Have We Learned About Consciousness?,youtube,MAX DEPTH,https://www.youtube.com/watch?v=4hEYbv2-K3I,2024-02-11,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_RLBZEfJAN44,"The quantum hoax | Dominic Walliman, Joscha Bach, Ruth Oulton",youtube,The Institute of Art and Ideas,https://www.youtube.com/watch?v=RLBZEfJAN44,2024-02-10,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_RhbMKwycPPA,"It's Self-Organizing Software All The Way Down [Joscha Bach, Ep. 53]",youtube,Audience of One,https://www.youtube.com/watch?v=RhbMKwycPPA,2024-02-09,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_P-ErgIWciW4,Joscha Bach on What is Consciousness? [Ep. 53],youtube,Audience of One,https://www.youtube.com/watch?v=P-ErgIWciW4,2024-02-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_YVoXxYSiOBI,Joscha Bach on Modeling Reality & Self-Organizing Software [Ep. 53],youtube,Audience of One,https://www.youtube.com/watch?v=YVoXxYSiOBI,2024-02-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_vo7A7kcwV6o,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 11 | Januar 2024,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=vo7A7kcwV6o,2024-01-29,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_cs9Ls0m5QVE,37C3 -  Synthetic Sentience,youtube,media.ccc.de,https://www.youtube.com/watch?v=cs9Ls0m5QVE,2024-01-05,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
ccc_37c3_12167_synthetic_sentience,Synthetic Sentience,ccc,media.ccc.de,https://media.ccc.de/v/37c3-12167-synthetic_sentience,2023-12-29,,curation_status=keep tier=keystone discovered_via=media.ccc.de format=talk
yt_PrSiZPDqk1c,Synthetic Sentience   Joscha Bach 37C3,youtube,Top1,https://www.youtube.com/watch?v=PrSiZPDqk1c,2023-12-28,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_YqXgkjOcEoE,"Joscha Bach & Karl Friston: Sentience, Artificial Intelligence, Science, & God - Theory of EveryOne",youtube,Theory of EveryOne with Tyler Goldstein,https://www.youtube.com/watch?v=YqXgkjOcEoE,2023-12-21,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_CcQMYNi9a2w,"Joscha Bach Λ Karl Friston: Ai, Death, Self, God, Consciousness",youtube,Curt Jaimungal,https://www.youtube.com/watch?v=CcQMYNi9a2w,2023-12-12,,curation_status=keep tier=keystone discovered_via=ytsearch:Joscha format=interview
yt_shGuNY1lKeE,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 9 | November 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=shGuNY1lKeE,2023-12-01,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_c-pT6JSIk1I,Joscha Bach | Intuition and AI Risk (From The Inside View Podcast),youtube,Tirth,https://www.youtube.com/watch?v=c-pT6JSIk1I,2023-11-27,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_UFhdDob2sRw,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 8 | November 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=UFhdDob2sRw,2023-11-25,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_ghJ2OL4o4FA,Memory Moves Outside Of The Brain,youtube,Curt Jaimungal,https://www.youtube.com/watch?v=ghJ2OL4o4FA,2023-11-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_Zlq456XwSHg,Joscha Bach on Barbie,youtube,VRG,https://www.youtube.com/watch?v=Zlq456XwSHg,2023-11-16,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_03MDqFA70is,Evidence We're In A Simulation Is Everywhere | Joscha Bach | Ai Summary,youtube,PodFast,https://www.youtube.com/watch?v=03MDqFA70is,2023-11-10,,curation_status=reject tier=aux discovered_via=ytsearch:Joscha format=essay
yt_PDrSZrEG6Vo,Joscha Bach: AI risk and the future of life,youtube,Matthew Geleta,https://www.youtube.com/watch?v=PDrSZrEG6Vo,2023-11-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_0Y6EJVfB87M,"Joscha Bach on Inside View: AI Safety Regulation, Human Alignment, & AGI Agency - Theory of Every0ne",youtube,Theory of EveryOne with Tyler Goldstein,https://www.youtube.com/watch?v=0Y6EJVfB87M,2023-11-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_eIq-azURwfg,Fighting AI with STAINED GLASS - analyzing Joscha Bach,youtube,Symbols Patterns Hierarchies,https://www.youtube.com/watch?v=eIq-azURwfg,2023-11-03,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_j1rjZ5hWGbU,Joscha Bach: 7 Stages Meme/Wahrheit/Meta-Metaphysik | Songs& Argumente #8,youtube,Franz Hildebrandt-Harangozó,https://www.youtube.com/watch?v=j1rjZ5hWGbU,2023-11-01,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_TOk4k9aumgs,"Joscha Bach & Ben Goertzel on TOE Podcast: LLMs, Sentience, & The Path To AGI - Theory of Every0ne",youtube,Theory of EveryOne with Tyler Goldstein,https://www.youtube.com/watch?v=TOk4k9aumgs,2023-10-30,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_UaHbI5-KWe0,Is mind uploading possible? Joscha Bach,youtube,Matthew Geleta,https://www.youtube.com/watch?v=UaHbI5-KWe0,2023-10-28,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_jemA5Yvg5BE,"""Are Particles Conscious?"" Joscha Bach Λ Ben Goertzel",youtube,Curt Jaimungal,https://www.youtube.com/watch?v=jemA5Yvg5BE,2023-10-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_qWf3h36jqgQ,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 7 | Oktober 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=qWf3h36jqgQ,2023-10-20,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_vvsVXO5R4J4,"Joscha Bach on AI, Cosmology, Existence and the Bible",youtube,Singularity Weblog,https://www.youtube.com/watch?v=vvsVXO5R4J4,2023-10-18,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_sIKbp3KcS8A,Joscha Bach: We need to understand the nature of AI to understand who we are,youtube,Singularity Weblog,https://www.youtube.com/watch?v=sIKbp3KcS8A,2023-10-18,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_xw7omaQ8SgA,"Joscha Bach Λ Ben Goertzel: Conscious Ai, LLMs, AGI",youtube,Curt Jaimungal,https://www.youtube.com/watch?v=xw7omaQ8SgA,2023-10-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_xhcLsJjy-gc,"Your Future & Reality Will Change Forever: AI, God, Consciousness & Simulation Theory | Joscha Bach",youtube,Tom Bilyeu,https://www.youtube.com/watch?v=xhcLsJjy-gc,2023-10-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_VrYL1gFH2F8,What is agency - @DAIHeidelberg_Official,youtube,Joscha Bach Bits,https://www.youtube.com/watch?v=VrYL1gFH2F8,2023-10-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_xfjhdzdLYso,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 6 | Oktober 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=xfjhdzdLYso,2023-10-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_qoHCQ1ozswA,Joscha Bach - Consciousness as a coherence-inducing operator,youtube,Models of Consciousness Conferences,https://www.youtube.com/watch?v=qoHCQ1ozswA,2023-10-05,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_BGnApn01si4,Clip: Joscha Bach with Lex Fridman on Costume and Identity Construction,youtube,Alison McDowell,https://www.youtube.com/watch?v=BGnApn01si4,2023-09-24,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_mVsfLVLnw90,Clip: Joscha Bach - Embodied Intelligence and Resonant Biochemical Communication,youtube,Alison McDowell,https://www.youtube.com/watch?v=mVsfLVLnw90,2023-09-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_jBFdjE7NLyE,"AI Dev Help Request Part 3... Help me, Joscha Bach! 😂 | SCP",youtube,Shared Context Podcast,https://www.youtube.com/watch?v=jBFdjE7NLyE,2023-09-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_QiiEuijC-yk,Clip: Joscha Bach - Concerns About AI Based On Personal Development Level + Programming  AI For Love,youtube,Alison McDowell,https://www.youtube.com/watch?v=QiiEuijC-yk,2023-09-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_DMDo7gFZJLs,Clip: Joscha Bach on Lex Fridman - Brittle Reason vs Intuition +Telepathy,youtube,Alison McDowell,https://www.youtube.com/watch?v=DMDo7gFZJLs,2023-09-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_YeXHQts3xYM,Joscha Bach—Is AI Risk Real?,youtube,The Inside View,https://www.youtube.com/watch?v=YeXHQts3xYM,2023-09-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_2tJJYH81u7o,"AI Dev Help Request 😂(Michael Levin, Joscha Bach, Iain McGilchrist, Stephen Wolfram, & Lex Fridman)",youtube,Shared Context Podcast,https://www.youtube.com/watch?v=2tJJYH81u7o,2023-09-04,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_Cwmjt6NzBgE,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 5 | September 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=Cwmjt6NzBgE,2023-09-03,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_f8b4MewuYZ0,Joscha Bach - Two different conceptions about the nature of reality,youtube,Maks Valenčič,https://www.youtube.com/watch?v=f8b4MewuYZ0,2023-09-01,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt_kcc40etyQxQ,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 4 | August 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=kcc40etyQxQ,2023-08-30,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_S06MXSdaejo,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 3 | August 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=S06MXSdaejo,2023-08-27,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_2aQyzFd3Vjo,Joscha Bach on Miyazaki and the notion of innocence,youtube,ScienceGuy,https://www.youtube.com/watch?v=2aQyzFd3Vjo,2023-08-26,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=talk
yt__WADtYXM9EA,What It Takes To Build Conscious Ai: Joscha Bach,youtube,Curt Jaimungal,https://www.youtube.com/watch?v=_WADtYXM9EA,2023-08-23,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_3nAnsDrdgWo,"Joscha Bach & Lex Fridman ""Meaning of Life""",youtube,Snezana K,https://www.youtube.com/watch?v=3nAnsDrdgWo,2023-08-22,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_5aGpMCl9iIo,Joscha Bach bei Lex Fridman | morf erklärt so gut es geht | Teil 1 | August 2023,youtube,morf twitch as raw as possible,https://www.youtube.com/watch?v=5aGpMCl9iIo,2023-08-17,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=essay
yt_T83F0gr1-lE,Aim for Integrity - @lexfridman,youtube,Joscha Bach Bits,https://www.youtube.com/watch?v=T83F0gr1-lE,2023-08-12,,curation_status=candidate tier=aux discovered_via=ytsearchdate:joscha_bach format=talk
yt_ka0naiZRmDs,"播客-Joscha Bach: Nature of Reality, Dreams, and Consciousness | Lex Fridman Podcast #212",youtube,F.R.I.D.A.Y.播客,https://www.youtube.com/watch?v=ka0naiZRmDs,2023-08-11,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_d6IWaV_ItQY,"Lex Fridman Podcast | Joscha Bach: Life, AI & Humans Future | AI Summary | The Pod Slice",youtube,The Pod Slice - Podcast Summaries,https://www.youtube.com/watch?v=d6IWaV_ItQY,2023-08-11,,curation_status=reject tier=aux discovered_via=ytsearch:Joscha format=essay
yt_V_NhR_29nJc,How to escape the game as an NPC | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=V_NhR_29nJc,2023-08-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_PlTqTTcVqbU,Is telepathic communication possible? | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=PlTqTTcVqbU,2023-08-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_2JW_anywYn8,Evolution beyond biology | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=2JW_anywYn8,2023-08-08,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_QW4jBOK_bF4,Modern dating is getting weird | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=QW4jBOK_bF4,2023-08-07,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_utDWYoRl5jc,Apple Vision Pro looks weird | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=utDWYoRl5jc,2023-08-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_8Tw2fq11EgE,How to think | Joscha Bach and Lex Fridman,youtube,Lex Clips,https://www.youtube.com/watch?v=8Tw2fq11EgE,2023-08-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
yt_7CM9yU4zxW0,Joscha Bach on ChatGPT | Lex Fridman Podcast Clips,youtube,Lex Clips,https://www.youtube.com/watch?v=7CM9yU4zxW0,2023-08-06,,curation_status=candidate tier=supporting discovered_via=ytsearch:Joscha format=interview
